latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.34622,8.543372,442.0,7200,Europe/Berlin,CEST

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),cloud_cover (%),wind_speed_10m (km/h)
2024-05-10T09:00,12.2,81,0.00,0,2.2
2024-05-10T10:00,14.1,77,0.00,0,4.8
2024-05-10T11:00,16.0,73,0.00,0,5.6
2024-05-10T12:00,17.8,67,0.00,0,7.6
2024-05-10T13:00,19.4,60,0.00,45,8.4
2024-05-10T14:00,20.4,54,0.00,22,9.4
2024-05-10T15:00,20.7,50,0.00,1,8.1
2024-05-10T16:00,21.0,48,0.00,4,9.0
2024-05-10T17:00,21.0,48,0.00,3,8.2
2024-05-10T18:00,20.8,49,0.00,22,8.5
2024-05-10T19:00,19.7,58,0.00,17,7.1
2024-05-10T20:00,17.2,72,0.00,0,5.4
2024-05-10T21:00,13.8,78,0.00,0,8.4
2024-05-10T22:00,12.7,77,0.00,1,8.9
2024-05-10T23:00,12.1,74,0.00,0,8.4
2024-05-11T00:00,10.6,79,0.00,0,8.4
2024-05-11T01:00,9.8,82,0.00,1,7.9
2024-05-11T02:00,10.4,78,0.00,1,6.4
2024-05-11T03:00,10.7,77,0.00,2,6.2
2024-05-11T04:00,11.0,77,0.00,14,4.8
2024-05-11T05:00,10.0,82,0.00,7,4.0
2024-05-11T06:00,9.2,87,0.00,1,2.1
2024-05-11T07:00,8.7,94,0.00,2,2.3
2024-05-11T08:00,11.6,84,0.00,5,1.8
2024-05-11T09:00,13.9,76,0.00,3,2.1
2024-05-11T10:00,15.7,72,0.00,2,2.9
2024-05-11T11:00,17.5,69,0.00,0,3.9
2024-05-11T12:00,19.2,62,0.00,0,5.0
2024-05-11T13:00,20.4,53,0.00,7,5.9
2024-05-11T14:00,21.2,48,0.00,4,7.0
2024-05-11T15:00,21.9,42,0.00,4,5.4
2024-05-11T16:00,22.1,41,0.00,0,6.1
2024-05-11T17:00,22.0,42,0.00,0,6.5
2024-05-11T18:00,21.6,43,0.00,1,6.3
2024-05-11T19:00,20.8,55,0.00,1,4.3
2024-05-11T20:00,18.3,72,0.00,4,6.5
2024-05-11T21:00,17.6,61,0.00,5,6.7
2024-05-11T22:00,15.9,68,0.00,9,5.6
2024-05-11T23:00,13.7,78,0.00,26,5.5
2024-05-12T00:00,12.8,81,0.00,9,5.8
2024-05-12T01:00,12.9,77,0.00,28,5.4
2024-05-12T02:00,12.3,78,0.00,32,4.6
2024-05-12T03:00,12.5,72,0.00,30,4.4
2024-05-12T04:00,11.9,75,0.00,32,3.3
2024-05-12T05:00,11.2,80,0.00,31,2.1
2024-05-12T06:00,10.7,84,0.00,34,2.4
2024-05-12T07:00,10.5,88,0.00,49,2.5
2024-05-12T08:00,12.6,86,0.00,41,0.4
2024-05-12T09:00,14.7,77,0.00,38,2.3
2024-05-12T10:00,16.8,70,0.00,74,3.0
2024-05-12T11:00,18.6,65,0.00,38,1.5
2024-05-12T12:00,20.3,58,0.00,37,1.9
2024-05-12T13:00,21.7,52,0.00,31,2.3
2024-05-12T14:00,22.7,49,0.00,35,3.3
2024-05-12T15:00,23.6,41,0.00,14,1.8
2024-05-12T16:00,23.7,40,0.00,40,0.0
2024-05-12T17:00,23.4,42,0.00,42,2.3
2024-05-12T18:00,23.0,44,0.00,37,2.6
2024-05-12T19:00,21.0,60,0.00,50,7.6
2024-05-12T20:00,19.2,77,0.00,38,3.8
2024-05-12T21:00,16.2,84,0.00,36,6.3
2024-05-12T22:00,14.7,87,0.00,35,5.8
2024-05-12T23:00,13.8,89,0.00,43,5.2
2024-05-13T00:00,13.3,92,0.00,68,5.9
2024-05-13T01:00,13.3,91,0.00,44,5.1
2024-05-13T02:00,12.8,92,0.00,55,4.0
2024-05-13T03:00,13.7,90,0.30,76,4.6
2024-05-13T04:00,13.5,90,0.00,86,4.1
2024-05-13T05:00,13.2,89,0.00,90,4.8
2024-05-13T06:00,13.3,91,0.00,90,3.4
2024-05-13T07:00,14.0,86,0.00,89,2.6
2024-05-13T08:00,14.3,86,0.20,60,1.1
2024-05-13T09:00,14.8,88,0.30,60,2.5
2024-05-13T10:00,15.2,86,0.40,60,1.1
2024-05-13T11:00,15.7,83,0.20,72,1.3
2024-05-13T12:00,17.4,73,0.00,79,4.0
2024-05-13T13:00,18.5,67,0.00,89,6.4
2024-05-13T14:00,19.6,64,0.00,15,7.2
2024-05-13T15:00,20.7,49,0.00,14,7.3
2024-05-13T16:00,21.3,46,0.00,17,5.0
2024-05-13T17:00,21.4,44,0.00,21,4.4
2024-05-13T18:00,21.2,45,0.00,5,4.3
2024-05-13T19:00,20.5,56,0.00,23,3.3
2024-05-13T20:00,18.3,74,0.00,3,5.8
2024-05-13T21:00,15.1,75,0.00,2,8.6
2024-05-13T22:00,13.8,80,0.00,0,8.4
2024-05-13T23:00,15.8,68,0.00,0,6.0
2024-05-14T00:00,14.7,73,0.00,0,3.6
2024-05-14T01:00,13.6,81,0.00,0,4.1
2024-05-14T02:00,12.8,86,0.00,0,2.6
2024-05-14T03:00,11.8,96,0.00,6,4.0
2024-05-14T04:00,11.7,97,0.00,0,4.0
2024-05-14T05:00,11.0,97,0.00,0,5.4
2024-05-14T06:00,11.3,95,0.00,0,4.4
2024-05-14T07:00,11.3,95,0.00,0,1.8
2024-05-14T08:00,13.2,89,0.00,0,1.9
2024-05-14T09:00,15.4,80,0.00,0,3.0
2024-05-14T10:00,17.4,74,0.00,0,3.4
2024-05-14T11:00,19.2,68,0.00,0,3.4
2024-05-14T12:00,20.9,64,0.00,3,5.2
2024-05-14T13:00,22.3,58,0.00,32,6.4
2024-05-14T14:00,23.1,47,0.00,34,8.0
2024-05-14T15:00,23.5,44,0.00,18,9.2
2024-05-14T16:00,23.9,44,0.00,32,9.2
2024-05-14T17:00,23.6,44,0.00,34,8.3
2024-05-14T18:00,23.1,47,0.00,45,7.5
2024-05-14T19:00,22.2,61,0.00,38,3.7
2024-05-14T20:00,20.6,67,0.00,54,4.5
2024-05-14T21:00,17.4,67,0.00,40,11.2
2024-05-14T22:00,15.5,78,0.00,33,5.2
2024-05-14T23:00,14.6,81,0.00,52,6.0
2024-05-15T00:00,14.2,79,0.00,92,9.7
2024-05-15T01:00,13.7,77,0.00,92,13.0
2024-05-15T02:00,13.0,79,0.10,90,10.0
2024-05-15T03:00,12.5,85,0.00,100,7.2
2024-05-15T04:00,12.6,86,0.30,100,6.4
2024-05-15T05:00,12.5,87,0.10,100,7.6
2024-05-15T06:00,12.2,87,0.00,98,7.0
2024-05-15T07:00,12.4,86,0.00,100,8.7
2024-05-15T08:00,12.9,82,0.00,100,7.8
2024-05-15T09:00,13.2,80,0.10,93,5.5
2024-05-15T10:00,14.2,76,0.10,100,5.8
2024-05-15T11:00,14.8,74,0.00,100,4.3
2024-05-15T12:00,15.6,71,0.00,100,3.4
2024-05-15T13:00,16.4,69,0.00,100,3.3
2024-05-15T14:00,17.2,66,0.00,100,4.9
2024-05-15T15:00,17.9,66,0.00,100,5.5
2024-05-15T16:00,17.6,67,0.00,100,6.3
2024-05-15T17:00,18.2,67,0.00,76,7.2
2024-05-15T18:00,18.5,67,0.00,94,6.3
2024-05-15T19:00,17.0,75,0.40,77,5.6
2024-05-15T20:00,16.1,83,0.00,30,6.6
2024-05-15T21:00,13.9,91,0.00,36,9.6
2024-05-15T22:00,13.2,92,0.10,17,5.2
2024-05-15T23:00,12.0,95,0.00,23,3.8
2024-05-16T00:00,10.7,96,0.00,9,6.4
2024-05-16T01:00,10.4,95,0.00,54,6.1
2024-05-16T02:00,9.9,96,0.00,89,5.0
2024-05-16T03:00,11.1,84,0.00,23,4.7
2024-05-16T04:00,11.5,84,0.00,23,4.0
2024-05-16T05:00,10.2,90,0.00,16,5.2
2024-05-16T06:00,10.7,90,0.00,7,4.8
2024-05-16T07:00,10.5,94,0.00,8,1.5
2024-05-16T08:00,12.4,87,0.00,4,0.8
2024-05-16T09:00,13.6,78,0.00,66,3.4
2024-05-16T10:00,14.7,73,0.00,64,5.8
2024-05-16T11:00,15.6,68,0.00,100,5.1
2024-05-16T12:00,16.3,64,0.00,100,5.9
2024-05-16T13:00,17.0,60,0.00,86,4.4
2024-05-16T14:00,15.6,73,0.80,83,6.9
2024-05-16T15:00,16.7,68,0.00,97,9.9
2024-05-16T16:00,16.1,69,0.10,100,9.6
2024-05-16T17:00,14.7,74,0.30,100,11.2
2024-05-16T18:00,14.2,78,1.00,100,11.0
2024-05-16T19:00,13.3,88,1.20,100,10.8
2024-05-16T20:00,12.4,89,1.40,100,13.0
2024-05-16T21:00,11.9,89,1.00,100,13.2
2024-05-16T22:00,11.5,90,2.50,100,14.0
2024-05-16T23:00,11.1,89,3.70,100,14.3
2024-05-17T00:00,10.7,86,3.20,100,15.0
2024-05-17T01:00,10.4,86,2.70,100,18.7
2024-05-17T02:00,10.2,85,2.70,100,19.4
2024-05-17T03:00,10.4,89,1.10,100,16.9
2024-05-17T04:00,10.3,89,1.60,100,14.5
2024-05-17T05:00,10.3,89,1.60,100,16.6
2024-05-17T06:00,10.2,88,1.10,100,17.1
2024-05-17T07:00,10.2,88,0.80,100,17.1
2024-05-17T08:00,10.4,88,0.60,100,15.6
2024-05-17T09:00,10.8,87,0.40,100,16.3
2024-05-17T10:00,12.0,83,0.20,100,15.8
2024-05-17T11:00,13.3,77,0.10,99,16.9
2024-05-17T12:00,14.4,70,0.00,95,18.0
2024-05-17T13:00,15.2,65,0.00,100,16.9
2024-05-17T14:00,15.4,64,0.00,94,16.6
2024-05-17T15:00,15.5,60,0.00,50,14.1
2024-05-17T16:00,16.7,54,0.10,53,15.0
2024-05-17T17:00,16.8,57,0.50,61,14.8
2024-05-17T18:00,15.3,69,2.90,65,9.6
2024-05-17T19:00,15.4,68,0.00,14,8.1
2024-05-17T20:00,13.9,78,0.00,20,4.0
2024-05-17T21:00,13.7,71,0.00,5,3.6
2024-05-17T22:00,10.1,86,0.00,8,5.2
2024-05-17T23:00,9.2,89,0.00,3,5.9
2024-05-18T00:00,8.4,91,0.00,1,6.2
2024-05-18T01:00,7.9,93,0.00,2,5.5
2024-05-18T02:00,7.4,95,0.00,0,5.0
2024-05-18T03:00,8.3,94,0.10,22,4.1
2024-05-18T04:00,7.6,96,0.00,9,6.1
2024-05-18T05:00,7.0,96,0.00,2,7.2
2024-05-18T06:00,7.3,96,0.00,0,5.8
2024-05-18T07:00,9.2,93,0.00,6,5.2
2024-05-18T08:00,11.5,87,0.00,2,2.4
2024-05-18T09:00,14.1,78,0.00,0,1.9
2024-05-18T10:00,15.9,69,0.00,0,2.6
2024-05-18T11:00,17.2,63,0.00,4,4.0
2024-05-18T12:00,18.1,59,0.00,15,5.4
2024-05-18T13:00,19.0,54,0.00,7,6.1
2024-05-18T14:00,19.7,51,0.00,6,5.1
2024-05-18T15:00,20.2,48,0.00,1,4.7
2024-05-18T16:00,19.5,49,0.30,70,12.8
2024-05-18T17:00,17.0,67,0.00,46,9.2
2024-05-18T18:00,18.0,61,0.00,48,4.0
2024-05-18T19:00,17.2,64,0.70,77,7.9
2024-05-18T20:00,15.0,79,0.20,45,6.8
2024-05-18T21:00,13.3,89,0.00,34,4.4
2024-05-18T22:00,11.6,95,0.00,22,4.8
2024-05-18T23:00,11.0,95,0.00,46,5.6
2024-05-19T00:00,12.4,91,0.00,29,1.8
2024-05-19T01:00,12.2,91,0.00,18,2.6
2024-05-19T02:00,11.8,92,0.00,9,3.0
2024-05-19T03:00,9.5,97,0.00,18,6.6
2024-05-19T04:00,8.7,99,0.00,21,6.1
2024-05-19T05:00,8.3,100,0.00,86,5.2
2024-05-19T06:00,8.2,100,0.00,100,4.2
2024-05-19T07:00,9.3,98,0.00,100,2.9
2024-05-19T08:00,11.1,95,0.00,88,3.3
2024-05-19T09:00,13.0,86,0.00,17,3.7
2024-05-19T10:00,14.8,73,0.00,13,6.3
2024-05-19T11:00,16.1,71,0.00,4,6.5
2024-05-19T12:00,17.6,66,0.00,4,7.1
2024-05-19T13:00,18.6,64,0.00,6,8.9
2024-05-19T14:00,19.4,60,0.00,15,9.2
2024-05-19T15:00,19.1,56,0.10,22,10.2
2024-05-19T16:00,19.3,54,0.00,16,9.6
2024-05-19T17:00,19.4,53,0.00,20,8.0
2024-05-19T18:00,19.1,55,0.00,26,6.2
2024-05-19T19:00,18.3,58,0.00,29,5.1
2024-05-19T20:00,16.8,78,0.00,13,4.4
2024-05-19T21:00,16.8,63,0.00,7,5.6
2024-05-19T22:00,15.8,67,0.00,6,3.6
2024-05-19T23:00,14.9,71,0.00,1,1.0
2024-05-20T00:00,14.1,74,0.00,1,1.3
2024-05-20T01:00,12.5,81,0.00,2,4.2
2024-05-20T02:00,12.2,84,0.00,0,4.0
2024-05-20T03:00,11.5,85,0.00,30,1.8
2024-05-20T04:00,11.1,89,0.00,39,3.5
2024-05-20T05:00,11.1,90,0.00,26,2.3
2024-05-20T06:00,10.4,94,0.00,1,3.4
2024-05-20T07:00,10.2,97,0.00,0,2.0
2024-05-20T08:00,12.8,89,0.00,1,2.4
2024-05-20T09:00,14.8,80,0.00,17,2.0
2024-05-20T10:00,16.3,74,0.00,15,2.5
2024-05-20T11:00,17.9,68,0.00,17,4.7
2024-05-20T12:00,19.2,65,0.00,7,6.0
2024-05-20T13:00,20.2,61,0.00,14,8.6
2024-05-20T14:00,21.0,57,0.00,34,8.4
2024-05-20T15:00,22.0,50,0.00,32,6.9
2024-05-20T16:00,22.1,49,0.00,40,7.4
2024-05-20T17:00,22.0,49,0.00,47,8.1
2024-05-20T18:00,21.2,52,0.00,43,8.7
2024-05-20T19:00,20.5,60,0.00,43,6.0
2024-05-20T20:00,18.9,70,0.00,38,5.4
2024-05-20T21:00,16.8,77,0.00,65,5.7
2024-05-20T22:00,15.9,81,0.00,86,4.7
2024-05-20T23:00,15.2,86,0.00,86,5.4
2024-05-21T00:00,13.9,92,0.00,90,5.2
2024-05-21T01:00,13.7,92,1.30,75,11.6
2024-05-21T02:00,13.2,92,0.70,100,7.2
2024-05-21T03:00,13.8,91,0.40,100,11.7
2024-05-21T04:00,13.5,92,0.40,100,10.1
2024-05-21T05:00,13.2,94,0.40,100,6.4
2024-05-21T06:00,13.0,93,0.60,100,6.6
2024-05-21T07:00,13.0,92,0.80,94,8.2
2024-05-21T08:00,12.9,92,1.00,91,9.2
2024-05-21T09:00,13.2,91,1.00,91,9.2
2024-05-21T10:00,13.5,89,0.80,100,10.1
2024-05-21T11:00,13.9,83,0.50,100,9.5
2024-05-21T12:00,14.8,83,0.40,100,9.0
2024-05-21T13:00,15.0,84,0.30,100,8.3
2024-05-21T14:00,15.4,84,0.40,99,6.6
2024-05-21T15:00,14.1,85,0.70,81,6.1
2024-05-21T16:00,15.1,80,0.20,95,6.5
2024-05-21T17:00,15.6,77,0.10,45,4.6
2024-05-21T18:00,16.0,75,0.00,22,4.7
2024-05-21T19:00,16.0,73,0.00,66,5.0
2024-05-21T20:00,15.1,83,0.00,61,3.2
2024-05-21T21:00,12.7,91,0.00,39,4.1
2024-05-21T22:00,11.3,95,0.30,44,5.0
2024-05-21T23:00,11.5,93,0.00,17,5.8
2024-05-22T00:00,10.9,93,0.00,26,5.0
2024-05-22T01:00,10.7,92,0.00,38,5.7
2024-05-22T02:00,11.1,88,0.00,48,5.9
2024-05-22T03:00,10.6,93,0.00,40,5.6
2024-05-22T04:00,10.1,95,0.20,41,6.1
2024-05-22T05:00,10.4,93,0.50,74,6.0
2024-05-22T06:00,11.0,89,0.10,38,4.8
2024-05-22T07:00,12.2,86,0.00,52,6.5
2024-05-22T08:00,13.3,82,0.00,47,11.8
2024-05-22T09:00,13.9,80,0.00,81,11.6
2024-05-22T10:00,14.4,80,0.00,69,12.4
2024-05-22T11:00,16.0,74,0.10,59,11.5
2024-05-22T12:00,17.5,65,0.10,100,13.2
2024-05-22T13:00,16.9,62,0.10,74,14.0
2024-05-22T14:00,15.9,69,0.90,100,14.2
2024-05-22T15:00,17.2,68,0.00,47,7.5
2024-05-22T16:00,17.4,67,0.10,43,7.5
2024-05-22T17:00,17.9,64,0.00,100,7.4
2024-05-22T18:00,17.3,63,0.10,32,7.8
2024-05-22T19:00,16.2,68,1.30,76,6.6
2024-05-22T20:00,14.4,84,0.80,20,4.6
2024-05-22T21:00,12.7,91,0.00,41,4.4
2024-05-22T22:00,11.8,92,0.00,8,5.4
2024-05-22T23:00,10.7,94,0.00,13,5.4
2024-05-23T00:00,11.1,93,0.00,4,4.7
2024-05-23T01:00,12.2,91,0.00,3,3.8
2024-05-23T02:00,11.7,93,0.00,10,3.2
2024-05-23T03:00,11.2,96,0.00,92,3.6
2024-05-23T04:00,10.9,97,0.00,89,3.6
2024-05-23T05:00,10.4,97,0.20,91,4.2
2024-05-23T06:00,10.7,96,0.70,97,2.6
2024-05-23T07:00,11.2,95,0.40,88,2.6
2024-05-23T08:00,11.7,94,0.60,90,2.1
2024-05-23T09:00,12.3,90,1.20,100,3.4
2024-05-23T10:00,12.2,91,1.30,100,4.1
2024-05-23T11:00,12.4,84,1.60,100,6.4
2024-05-23T12:00,12.3,91,1.40,100,7.6
2024-05-23T13:00,12.5,87,1.50,90,6.1
2024-05-23T14:00,13.0,79,0.70,100,5.4
2024-05-23T15:00,12.2,84,1.10,90,10.9
2024-05-23T16:00,13.1,78,0.40,100,10.1
2024-05-23T17:00,13.3,76,0.10,83,7.6
2024-05-23T18:00,14.1,69,0.00,74,3.7
2024-05-23T19:00,14.0,68,0.00,40,3.7
2024-05-23T20:00,13.4,78,0.00,43,2.5
2024-05-23T21:00,12.7,76,0.00,49,4.8
2024-05-23T22:00,12.4,77,0.00,62,3.2
2024-05-23T23:00,10.6,86,0.00,69,5.5
2024-05-24T00:00,11.0,86,0.00,10,4.6
2024-05-24T01:00,11.1,87,0.00,15,4.7
2024-05-24T02:00,10.8,90,0.00,15,4.2
2024-05-24T03:00,10.1,95,0.00,70,4.1
2024-05-24T04:00,9.6,98,0.00,75,3.9
2024-05-24T05:00,9.8,100,0.00,100,3.0
2024-05-24T06:00,8.4,100,0.00,92,2.1
2024-05-24T07:00,9.1,99,0.00,92,3.4
2024-05-24T08:00,11.6,96,0.00,100,1.5
2024-05-24T09:00,13.7,82,0.00,38,2.6
2024-05-24T10:00,14.8,78,0.00,31,3.3
2024-05-24T11:00,15.9,74,0.10,11,3.6
2024-05-24T12:00,16.9,71,0.10,12,3.9
2024-05-24T13:00,17.5,68,0.10,31,3.4
2024-05-24T14:00,17.9,64,0.10,67,3.3
2024-05-24T15:00,18.4,62,0.10,100,5.5
2024-05-24T16:00,13.6,78,4.20,100,20.3
2024-05-24T17:00,13.7,79,0.20,28,6.1
2024-05-24T18:00,15.1,74,0.00,20,4.6
2024-05-24T19:00,15.4,70,0.00,29,4.4
2024-05-24T20:00,14.8,77,0.00,24,3.2
2024-05-24T21:00,12.3,87,0.00,17,5.3
2024-05-24T22:00,11.1,92,0.00,8,6.3
2024-05-24T23:00,12.3,89,0.00,4,4.8
2024-05-25T00:00,11.9,93,0.00,11,2.3
2024-05-25T01:00,11.5,96,0.00,9,2.5
2024-05-25T02:00,9.5,100,0.00,84,5.1
2024-05-25T03:00,8.6,100,0.00,100,4.4
2024-05-25T04:00,8.8,100,0.00,100,2.3
2024-05-25T05:00,8.6,100,0.00,100,1.8
2024-05-25T06:00,8.4,100,0.00,100,1.8
2024-05-25T07:00,9.7,98,0.00,100,3.4
2024-05-25T08:00,11.1,96,0.00,100,1.3
2024-05-25T09:00,13.4,85,0.00,21,1.8
2024-05-25T10:00,15.0,74,0.00,15,2.3
2024-05-25T11:00,16.1,70,0.00,18,1.5
2024-05-25T12:00,16.8,67,0.00,12,1.5
2024-05-25T13:00,17.7,64,0.00,21,1.0
2024-05-25T14:00,18.5,60,0.00,33,1.1
2024-05-25T15:00,18.1,57,0.00,47,2.6
2024-05-25T16:00,18.4,54,0.00,20,3.8
2024-05-25T17:00,18.2,53,0.00,8,3.6
2024-05-25T18:00,18.4,52,0.00,16,2.9
2024-05-25T19:00,18.0,53,0.00,24,2.0
2024-05-25T20:00,16.6,71,0.00,8,3.3
2024-05-25T21:00,13.6,86,0.00,5,6.6
2024-05-25T22:00,14.8,80,0.00,16,4.8
2024-05-25T23:00,14.2,85,0.00,9,4.6
2024-05-26T00:00,13.5,89,0.00,9,3.8
2024-05-26T01:00,12.7,96,0.00,28,2.3
2024-05-26T02:00,12.0,100,0.00,100,3.1
2024-05-26T03:00,11.7,100,0.00,100,2.3
2024-05-26T04:00,11.1,100,0.00,92,3.7
2024-05-26T05:00,9.5,100,0.00,90,1.0
2024-05-26T06:00,8.7,100,0.00,89,3.1
2024-05-26T07:00,9.7,100,0.00,90,3.5
2024-05-26T08:00,12.0,99,0.00,91,0.5
2024-05-26T09:00,14.1,92,0.00,64,0.4
2024-05-26T10:00,16.3,79,0.00,42,2.2
2024-05-26T11:00,18.3,65,0.00,30,2.7
2024-05-26T12:00,19.7,57,0.00,37,2.1
2024-05-26T13:00,20.7,52,0.00,49,3.4
2024-05-26T14:00,21.3,49,0.00,41,3.7
2024-05-26T15:00,21.2,49,0.00,75,3.9
2024-05-26T16:00,20.5,53,0.00,61,7.0
2024-05-26T17:00,19.1,64,0.10,74,7.6
2024-05-26T18:00,19.0,62,0.00,47,2.3
2024-05-26T19:00,18.8,65,0.00,49,4.0
2024-05-26T20:00,18.1,78,0.00,33,1.5
2024-05-26T21:00,17.8,68,0.00,23,3.7
2024-05-26T22:00,16.5,74,0.00,24,4.2
2024-05-26T23:00,15.4,82,0.00,31,3.5
2024-05-27T00:00,14.7,87,0.00,75,3.1
2024-05-27T01:00,14.5,89,0.00,89,4.3
2024-05-27T02:00,14.8,88,0.20,93,2.9
2024-05-27T03:00,13.4,90,3.40,86,7.2
2024-05-27T04:00,14.2,90,0.30,91,4.2
2024-05-27T05:00,14.2,91,0.70,100,3.1
2024-05-27T06:00,13.9,92,1.90,90,2.1
2024-05-27T07:00,14.1,92,1.00,93,1.3
2024-05-27T08:00,14.8,84,0.00,74,4.1
2024-05-27T09:00,15.3,83,0.00,31,6.1
2024-05-27T10:00,16.5,78,0.00,58,6.4
2024-05-27T11:00,17.4,74,0.00,97,3.6
2024-05-27T12:00,18.1,72,0.00,100,4.3
2024-05-27T13:00,19.2,69,0.00,83,2.1
2024-05-27T14:00,19.9,69,0.00,59,1.0
2024-05-27T15:00,18.2,81,0.20,53,2.1
2024-05-27T16:00,18.0,80,0.20,88,4.0
2024-05-27T17:00,17.4,81,0.20,80,5.6
2024-05-27T18:00,16.0,85,2.10,75,9.4
2024-05-27T19:00,16.3,82,0.40,100,5.5
2024-05-27T20:00,15.6,85,0.30,100,4.7
2024-05-27T21:00,15.0,93,0.20,91,3.8
2024-05-27T22:00,14.3,95,0.10,98,3.4
2024-05-27T23:00,13.6,94,0.30,100,5.9
2024-05-28T00:00,13.6,92,0.50,100,4.3
2024-05-28T01:00,13.3,90,0.50,100,9.6
2024-05-28T02:00,12.8,90,1.00,100,10.1
2024-05-28T03:00,12.1,90,1.00,100,8.3
2024-05-28T04:00,12.0,90,0.50,62,7.4
2024-05-28T05:00,11.8,87,0.10,60,8.0
2024-05-28T06:00,11.5,87,0.00,68,7.9
2024-05-28T07:00,11.5,87,0.00,79,6.5
2024-05-28T08:00,11.7,84,0.00,77,6.9
2024-05-28T09:00,12.3,82,0.00,60,6.6
2024-05-28T10:00,13.3,79,0.00,56,7.3
2024-05-28T11:00,14.3,72,0.00,43,6.8
2024-05-28T12:00,15.0,68,0.00,67,6.4
2024-05-28T13:00,16.3,61,0.20,59,7.1
2024-05-28T14:00,16.9,57,0.00,86,6.2
2024-05-28T15:00,17.1,53,0.00,74,5.2
2024-05-28T16:00,17.6,51,0.00,100,3.7
2024-05-28T17:00,18.1,48,0.00,81,2.5
2024-05-28T18:00,18.1,46,0.00,59,2.7
2024-05-28T19:00,18.1,48,0.00,13,2.6
2024-05-28T20:00,17.1,71,0.00,2,2.5
2024-05-28T21:00,17.2,48,0.00,1,3.0
2024-05-28T22:00,12.4,76,0.00,8,7.6
2024-05-28T23:00,11.5,83,0.00,29,7.9
2024-05-29T00:00,13.3,80,0.00,30,4.3
2024-05-29T01:00,12.5,89,0.00,30,1.8
2024-05-29T02:00,12.1,95,0.00,31,0.8
2024-05-29T03:00,11.2,95,0.00,76,3.3
2024-05-29T04:00,11.7,96,0.00,39,3.8
2024-05-29T05:00,11.7,100,0.00,36,0.0
2024-05-29T06:00,11.6,100,0.00,100,2.6
2024-05-29T07:00,12.3,96,0.00,100,4.7
2024-05-29T08:00,13.8,87,0.00,100,2.7
2024-05-29T09:00,14.8,77,0.00,92,1.8
2024-05-29T10:00,15.1,73,0.00,67,2.7
2024-05-29T11:00,16.8,66,0.00,73,6.1
2024-05-29T12:00,17.9,61,0.00,91,9.3
2024-05-29T13:00,17.7,64,0.10,93,13.9
2024-05-29T14:00,17.0,70,0.40,60,12.1
2024-05-29T15:00,14.9,82,2.50,90,9.4
2024-05-29T16:00,14.7,81,1.10,79,5.1
2024-05-29T17:00,14.9,82,0.20,71,4.2
2024-05-29T18:00,14.8,85,0.30,79,3.9
2024-05-29T19:00,15.5,80,0.00,69,2.6
2024-05-29T20:00,15.4,81,0.00,78,1.8
2024-05-29T21:00,14.1,90,0.20,91,2.6
2024-05-29T22:00,13.7,94,1.40,92,3.4
2024-05-29T23:00,13.8,94,0.10,92,2.7
2024-05-30T00:00,13.5,96,0.10,90,2.9
2024-05-30T01:00,13.1,96,0.80,90,3.2
2024-05-30T02:00,13.3,96,2.70,100,4.3
2024-05-30T03:00,13.6,91,1.80,100,8.0
2024-05-30T04:00,13.7,88,2.50,100,9.8
2024-05-30T05:00,13.7,89,1.50,100,10.2
2024-05-30T06:00,13.9,85,0.90,100,13.3
2024-05-30T07:00,14.1,86,0.00,100,12.6
2024-05-30T08:00,14.3,87,0.30,100,13.8
2024-05-30T09:00,15.1,82,0.10,100,13.3
2024-05-30T10:00,15.2,84,0.10,83,11.5
2024-05-30T11:00,15.3,84,0.10,100,7.7
2024-05-30T12:00,16.8,75,0.10,100,12.1
2024-05-30T13:00,15.5,82,5.40,100,10.2
2024-05-30T14:00,17.5,75,0.20,89,10.2
2024-05-30T15:00,18.1,74,0.30,89,15.1
2024-05-30T16:00,17.7,64,0.20,68,13.7
2024-05-30T17:00,16.6,71,0.40,60,10.5
2024-05-30T18:00,15.2,77,0.40,100,11.0
2024-05-30T19:00,15.2,78,0.10,100,7.7
2024-05-30T20:00,14.4,82,0.40,94,11.0
2024-05-30T21:00,13.5,88,1.30,69,7.2
2024-05-30T22:00,12.3,90,0.40,72,9.6
2024-05-30T23:00,11.9,91,0.20,75,8.3
2024-05-31T00:00,11.4,91,0.30,100,11.3
2024-05-31T01:00,11.2,89,0.40,100,11.8
2024-05-31T02:00,11.0,89,0.30,100,12.0
2024-05-31T03:00,10.8,88,0.00,97,8.4
2024-05-31T04:00,10.4,87,0.20,100,6.7
2024-05-31T05:00,10.3,90,0.40,100,6.4
2024-05-31T06:00,10.1,90,0.90,100,7.9
2024-05-31T07:00,10.2,89,1.20,100,10.0
2024-05-31T08:00,10.1,91,0.90,100,13.0
2024-05-31T09:00,10.2,90,0.80,100,12.3
2024-05-31T10:00,10.5,89,0.80,100,10.9
2024-05-31T11:00,10.8,88,0.70,100,10.5
2024-05-31T12:00,11.7,86,0.50,100,11.2
2024-05-31T13:00,11.4,88,1.30,100,12.0
2024-05-31T14:00,11.4,89,2.20,100,10.7
2024-05-31T15:00,10.9,89,3.20,100,15.5
2024-05-31T16:00,10.9,90,3.00,100,12.2
2024-05-31T17:00,10.9,88,3.00,100,13.6
2024-05-31T18:00,11.2,90,2.30,100,14.5
