latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.34622,8.543372,442.0,7200,Europe/Berlin,CEST

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),cloud_cover (%),wind_speed_10m (km/h),shortwave_radiation (W/m²),is_day ()
2024-08-02T03:00,19.0,94,21.1,0.10,82,5.1,0.0,0
2024-08-02T04:00,19.7,86,21.8,1.40,59,3.5,0.0,0
2024-08-02T05:00,18.6,91,20.3,4.80,39,5.9,0.0,0
2024-08-02T06:00,18.4,94,20.3,0.00,44,4.7,0.0,0
2024-08-02T07:00,18.6,93,20.9,0.10,15,2.6,23.0,1
2024-08-02T08:00,19.5,90,21.9,0.00,10,3.3,132.0,1
2024-08-02T09:00,20.8,85,23.7,0.00,34,0.8,289.0,1
2024-08-02T10:00,22.0,79,24.7,0.00,18,2.4,414.0,1
2024-08-02T11:00,23.2,74,25.6,0.00,18,4.6,540.0,1
2024-08-02T12:00,24.0,74,27.0,0.10,25,6.9,653.0,1
2024-08-02T13:00,25.1,70,28.5,0.00,19,8.4,741.0,1
2024-08-02T14:00,25.5,68,28.8,0.00,15,8.1,735.0,1
2024-08-02T15:00,27.3,48,29.2,0.00,15,9.6,808.0,1
2024-08-02T16:00,26.4,50,27.8,0.00,10,6.4,653.0,1
2024-08-02T17:00,26.8,50,28.3,0.00,20,4.5,594.0,1
2024-08-02T18:00,26.3,49,27.5,0.00,77,2.3,395.0,1
2024-08-02T19:00,23.6,64,24.1,0.40,62,12.1,152.0,1
2024-08-02T20:00,21.4,81,23.6,0.00,37,5.2,90.0,1
2024-08-02T21:00,19.9,91,22.3,0.00,12,4.2,25.0,0
2024-08-02T22:00,19.5,89,21.4,0.40,10,5.9,0.0,0
2024-08-02T23:00,20.5,80,22.4,0.00,8,4.0,0.0,0
2024-08-03T00:00,19.9,87,22.4,0.00,4,1.8,0.0,0
2024-08-03T01:00,19.4,93,22.1,0.00,12,1.8,0.0,0
2024-08-03T02:00,19.1,97,21.9,0.00,23,2.5,0.0,0
2024-08-03T03:00,15.8,99,17.1,0.00,21,4.7,0.0,0
2024-08-03T04:00,17.2,98,19.4,0.00,11,1.9,0.0,0
2024-08-03T05:00,16.4,99,18.1,0.00,46,3.2,0.0,0
2024-08-03T06:00,17.4,98,19.5,0.00,47,2.3,0.0,0
2024-08-03T07:00,16.9,100,19.1,0.00,78,1.8,22.0,1
2024-08-03T08:00,18.4,96,20.6,0.00,40,3.9,118.0,1
2024-08-03T09:00,19.8,83,21.4,0.00,11,4.9,284.0,1
2024-08-03T10:00,20.9,79,22.5,0.00,28,6.6,456.0,1
2024-08-03T11:00,21.7,77,23.6,0.00,91,5.7,548.0,1
2024-08-03T12:00,22.8,72,25.3,0.00,36,5.1,637.0,1
2024-08-03T13:00,23.5,68,26.0,0.10,54,6.1,683.0,1
2024-08-03T14:00,24.3,64,26.7,0.10,25,8.6,752.0,1
2024-08-03T15:00,24.3,64,26.2,0.00,49,9.5,676.0,1
2024-08-03T16:00,24.5,59,25.6,0.10,16,8.8,606.0,1
2024-08-03T17:00,24.6,58,25.4,0.00,15,9.4,572.0,1
2024-08-03T18:00,24.4,57,25.1,0.00,22,7.8,415.0,1
2024-08-03T19:00,23.7,60,24.6,0.00,9,6.8,275.0,1
2024-08-03T20:00,22.3,68,23.6,0.00,4,5.2,144.0,1
2024-08-03T21:00,19.9,74,20.6,0.00,26,6.7,27.0,0
2024-08-03T22:00,19.0,78,19.6,0.00,40,7.0,0.0,0
2024-08-03T23:00,18.2,83,18.8,0.00,46,7.8,0.0,0
2024-08-04T00:00,18.3,85,19.5,0.00,33,5.4,0.0,0
2024-08-04T01:00,18.0,89,19.4,0.00,75,5.1,0.0,0
2024-08-04T02:00,17.9,91,19.5,0.00,75,4.3,0.0,0
2024-08-04T03:00,19.6,78,21.4,0.00,80,1.1,0.0,0
2024-08-04T04:00,17.7,89,19.3,0.10,100,3.5,0.0,0
2024-08-04T05:00,18.3,89,20.3,0.00,77,2.3,0.0,0
2024-08-04T06:00,17.7,90,19.4,0.00,100,3.3,0.0,0
2024-08-04T07:00,18.4,87,20.0,0.00,100,3.5,11.0,1
2024-08-04T08:00,18.7,81,19.9,0.00,100,4.8,50.0,1
2024-08-04T09:00,19.4,76,20.3,0.00,76,5.2,186.0,1
2024-08-04T10:00,20.2,72,21.1,0.00,18,5.4,341.0,1
2024-08-04T11:00,21.4,67,22.5,0.00,38,6.2,591.0,1
2024-08-04T12:00,22.6,61,23.8,0.00,91,7.6,660.0,1
2024-08-04T13:00,23.2,59,23.8,0.00,100,9.0,594.0,1
2024-08-04T14:00,23.6,57,23.8,0.00,90,9.0,494.0,1
2024-08-04T15:00,24.3,54,25.0,0.00,100,9.0,644.0,1
2024-08-04T16:00,24.0,57,24.2,0.00,100,10.3,454.0,1
2024-08-04T17:00,23.8,56,23.8,0.00,52,10.4,443.0,1
2024-08-04T18:00,23.1,59,23.4,0.00,49,8.9,283.0,1
2024-08-04T19:00,22.5,65,23.8,0.00,58,4.7,192.0,1
2024-08-04T20:00,21.6,78,23.9,0.00,100,3.0,68.0,1
2024-08-04T21:00,20.9,76,22.6,0.00,67,4.2,15.0,0
2024-08-04T22:00,20.0,81,21.5,0.00,90,5.4,0.0,0
2024-08-04T23:00,19.4,82,20.8,0.00,55,5.4,0.0,0
2024-08-05T00:00,18.6,83,19.7,0.00,21,5.5,0.0,0
2024-08-05T01:00,17.7,87,18.5,0.00,34,6.9,0.0,0
2024-08-05T02:00,19.0,81,20.4,0.00,100,3.7,0.0,0
2024-08-05T03:00,19.1,79,20.6,0.00,100,1.9,0.0,0
2024-08-05T04:00,18.0,89,19.7,0.00,100,3.1,0.0,0
2024-08-05T05:00,17.7,90,19.3,0.00,100,3.7,0.0,0
2024-08-05T06:00,17.8,89,19.2,0.00,100,4.4,0.0,0
2024-08-05T07:00,18.1,90,19.7,0.00,96,4.3,12.0,1
2024-08-05T08:00,19.0,85,20.7,0.00,85,3.5,120.0,1
2024-08-05T09:00,19.9,82,22.0,0.00,11,2.3,283.0,1
2024-08-05T10:00,21.2,75,23.5,0.00,52,0.7,456.0,1
2024-08-05T11:00,21.9,71,24.1,0.00,100,0.5,398.0,1
2024-08-05T12:00,22.7,68,24.8,0.00,100,0.8,396.0,1
2024-08-05T13:00,24.2,62,27.3,0.00,90,1.3,705.0,1
2024-08-05T14:00,25.0,56,27.5,0.00,53,1.4,679.0,1
2024-08-05T15:00,25.7,54,28.9,0.00,12,1.6,782.0,1
2024-08-05T16:00,25.9,54,29.0,0.00,3,1.5,731.0,1
2024-08-05T17:00,26.1,54,28.5,0.00,5,1.1,623.0,1
2024-08-05T18:00,26.0,54,27.4,0.00,6,4.1,478.0,1
2024-08-05T19:00,25.1,59,26.5,0.00,1,5.8,312.0,1
2024-08-05T20:00,23.4,75,26.1,0.00,0,4.1,145.0,1
2024-08-05T21:00,23.8,64,26.1,0.00,0,0.4,25.0,0
2024-08-05T22:00,20.0,83,21.5,0.00,0,6.5,0.0,0
2024-08-05T23:00,21.0,75,22.3,0.00,1,5.9,0.0,0
2024-08-06T00:00,19.8,77,20.8,0.00,6,6.0,0.0,0
2024-08-06T01:00,18.3,81,19.0,0.00,27,6.4,0.0,0
2024-08-06T02:00,17.3,88,18.2,0.00,3,6.3,0.0,0
2024-08-06T03:00,16.0,98,17.2,0.00,1,5.2,0.0,0
2024-08-06T04:00,16.1,98,17.3,0.00,2,4.9,0.0,0
2024-08-06T05:00,16.3,98,17.8,0.00,1,4.3,0.0,0
2024-08-06T06:00,17.3,100,19.5,0.00,86,2.9,0.0,0
2024-08-06T07:00,16.6,99,18.6,0.00,81,1.9,20.0,1
2024-08-06T08:00,18.5,95,20.9,0.00,15,1.8,135.0,1
2024-08-06T09:00,20.2,87,23.0,0.00,13,1.1,295.0,1
2024-08-06T10:00,21.9,80,24.7,0.00,0,1.9,465.0,1
2024-08-06T11:00,23.5,73,26.6,0.00,0,2.5,617.0,1
2024-08-06T12:00,24.9,67,28.9,0.00,0,2.2,734.0,1
2024-08-06T13:00,26.2,61,30.6,0.00,0,2.2,808.0,1
2024-08-06T14:00,27.1,57,31.5,0.00,1,2.3,836.0,1
2024-08-06T15:00,27.9,53,31.7,0.00,10,3.3,807.0,1
2024-08-06T16:00,28.2,52,31.4,0.00,4,3.3,711.0,1
2024-08-06T17:00,28.4,51,31.0,0.00,13,2.8,603.0,1
2024-08-06T18:00,28.1,53,30.3,0.00,12,4.3,408.0,1
2024-08-06T19:00,27.3,63,30.3,0.00,15,4.4,280.0,1
2024-08-06T20:00,25.5,80,29.6,0.00,5,4.6,126.0,1
2024-08-06T21:00,26.0,67,29.5,0.00,4,0.7,22.0,0
2024-08-06T22:00,24.7,75,28.1,0.00,2,2.9,0.0,0
2024-08-06T23:00,23.7,82,27.2,0.00,1,3.4,0.0,0
2024-08-07T00:00,23.1,85,26.6,0.00,1,3.5,0.0,0
2024-08-07T01:00,22.4,88,25.7,0.00,1,4.6,0.0,0
2024-08-07T02:00,21.9,90,25.4,0.00,0,2.6,0.0,0
2024-08-07T03:00,21.3,83,24.1,0.00,13,1.6,0.0,0
2024-08-07T04:00,20.0,91,22.7,0.00,4,3.4,0.0,0
2024-08-07T05:00,20.0,95,22.9,0.00,29,3.7,0.0,0
2024-08-07T06:00,19.0,99,21.7,0.00,34,4.2,0.0,0
2024-08-07T07:00,18.5,99,21.2,0.00,52,3.2,18.0,1
2024-08-07T08:00,20.2,93,22.9,0.00,45,4.5,105.0,1
2024-08-07T09:00,21.6,86,24.8,0.00,65,1.8,230.0,1
2024-08-07T10:00,23.0,81,26.1,0.00,44,3.6,346.0,1
2024-08-07T11:00,21.6,81,22.5,3.80,85,14.4,453.0,1
2024-08-07T12:00,21.5,83,23.6,0.00,37,6.8,166.0,1
2024-08-07T13:00,23.5,77,27.5,0.10,37,5.1,759.0,1
2024-08-07T14:00,24.9,70,28.0,0.10,41,8.7,709.0,1
2024-08-07T15:00,22.2,70,23.3,0.00,42,8.1,512.0,1
2024-08-07T16:00,23.2,69,25.0,0.00,29,4.8,530.0,1
2024-08-07T17:00,24.2,69,26.4,0.00,32,5.1,563.0,1
2024-08-07T18:00,24.5,68,26.5,0.00,35,6.9,391.0,1
2024-08-07T19:00,24.4,69,26.7,0.00,11,5.1,215.0,1
2024-08-07T20:00,23.2,81,26.5,0.00,8,3.3,130.0,1
2024-08-07T21:00,22.9,76,25.7,0.00,44,2.3,19.0,0
2024-08-07T22:00,20.7,85,22.5,0.00,40,8.1,0.0,0
2024-08-07T23:00,19.0,89,20.8,2.10,42,5.2,0.0,0
2024-08-08T00:00,19.0,94,21.2,0.00,100,4.7,0.0,0
2024-08-08T01:00,19.3,92,21.8,0.00,43,3.2,0.0,0
2024-08-08T02:00,18.9,96,21.3,0.00,48,4.2,0.0,0
2024-08-08T03:00,19.0,95,21.2,4.50,85,5.7,0.0,0
2024-08-08T04:00,19.1,97,21.6,0.10,22,4.9,0.0,0
2024-08-08T05:00,18.9,98,21.5,0.00,57,3.8,0.0,0
2024-08-08T06:00,18.0,99,20.4,0.10,100,3.2,0.0,0
2024-08-08T07:00,18.2,93,19.7,2.90,100,7.1,9.0,1
2024-08-08T08:00,18.2,93,19.8,1.90,100,5.7,31.0,1
2024-08-08T09:00,18.4,94,20.4,1.40,100,4.7,67.0,1
2024-08-08T10:00,18.7,94,20.7,1.10,100,5.6,110.0,1
2024-08-08T11:00,19.1,92,21.2,0.90,100,5.4,97.0,1
2024-08-08T12:00,19.8,88,21.8,0.10,100,5.4,174.0,1
2024-08-08T13:00,20.3,84,22.0,0.10,100,6.8,249.0,1
2024-08-08T14:00,21.0,79,22.5,0.30,75,6.7,287.0,1
2024-08-08T15:00,23.7,63,25.6,0.00,14,7.3,670.0,1
2024-08-08T16:00,24.3,61,26.5,0.00,19,4.5,664.0,1
2024-08-08T17:00,24.7,59,25.9,0.00,42,7.2,583.0,1
2024-08-08T18:00,24.5,58,25.4,0.00,33,6.6,394.0,1
2024-08-08T19:00,23.8,61,24.9,0.00,57,6.1,257.0,1
2024-08-08T20:00,22.3,69,23.7,0.00,31,5.2,98.0,1
2024-08-08T21:00,20.2,76,21.3,0.00,16,6.6,16.0,0
2024-08-08T22:00,19.2,78,20.0,0.00,4,7.0,0.0,0
2024-08-08T23:00,18.0,81,18.5,0.00,4,7.6,0.0,0
2024-08-09T00:00,17.2,84,17.6,0.00,1,7.2,0.0,0
2024-08-09T01:00,17.3,84,18.1,0.00,0,5.2,0.0,0
2024-08-09T02:00,16.7,88,17.6,0.00,0,4.7,0.0,0
2024-08-09T03:00,15.7,92,16.5,0.00,2,4.7,0.0,0
2024-08-09T04:00,15.5,94,16.4,0.00,0,3.7,0.0,0
2024-08-09T05:00,15.0,93,15.7,0.00,1,4.0,0.0,0
2024-08-09T06:00,15.2,92,15.9,0.00,8,3.9,0.0,0
2024-08-09T07:00,15.5,94,16.8,0.00,1,2.1,16.0,1
2024-08-09T08:00,17.3,89,18.9,0.00,6,1.8,124.0,1
2024-08-09T09:00,19.4,78,21.1,0.00,5,1.1,283.0,1
2024-08-09T10:00,21.2,72,23.0,0.00,12,1.3,450.0,1
2024-08-09T11:00,22.8,67,25.1,0.00,2,1.6,600.0,1
2024-08-09T12:00,24.0,63,26.9,0.00,22,3.2,718.0,1
2024-08-09T13:00,25.1,60,28.5,0.00,26,3.6,788.0,1
2024-08-09T14:00,25.9,59,29.4,0.00,27,4.5,797.0,1
2024-08-09T15:00,26.5,56,29.6,0.00,0,6.0,792.0,1
2024-08-09T16:00,27.0,55,29.8,0.00,13,5.4,720.0,1
2024-08-09T17:00,27.1,54,29.2,0.00,22,4.7,604.0,1
2024-08-09T18:00,27.1,53,28.9,0.00,16,4.0,449.0,1
2024-08-09T19:00,26.7,58,29.0,0.00,0,2.9,286.0,1
2024-08-09T20:00,24.9,71,27.7,0.00,8,4.2,129.0,1
2024-08-09T21:00,22.0,78,23.8,0.00,7,7.7,17.0,0
2024-08-09T22:00,21.0,81,22.7,0.00,2,7.2,0.0,0
2024-08-09T23:00,20.3,84,22.0,0.00,9,7.2,0.0,0
2024-08-10T00:00,21.4,79,23.4,0.00,12,5.2,0.0,0
2024-08-10T01:00,21.6,81,23.9,0.00,19,4.3,0.0,0
2024-08-10T02:00,20.5,88,22.9,0.00,15,4.6,0.0,0
2024-08-10T03:00,20.8,86,23.4,0.00,18,3.1,0.0,0
2024-08-10T04:00,18.0,94,19.6,0.00,9,6.4,0.0,0
2024-08-10T05:00,17.7,94,19.2,0.00,4,6.4,0.0,0
2024-08-10T06:00,19.0,91,21.1,0.00,2,4.1,0.0,0
2024-08-10T07:00,19.0,95,21.9,0.00,0,0.7,15.0,1
2024-08-10T08:00,20.3,92,23.4,0.00,0,1.3,122.0,1
2024-08-10T09:00,22.0,74,24.3,0.00,0,1.8,281.0,1
2024-08-10T10:00,23.2,69,25.4,0.00,0,2.6,448.0,1
2024-08-10T11:00,24.4,66,27.0,0.00,0,2.9,598.0,1
2024-08-10T12:00,25.4,63,29.0,0.00,0,2.6,716.0,1
2024-08-10T13:00,26.3,61,30.6,0.00,0,2.0,792.0,1
2024-08-10T14:00,27.1,58,31.7,0.00,0,1.8,820.0,1
2024-08-10T15:00,27.9,54,32.0,0.00,0,2.3,796.0,1
2024-08-10T16:00,28.2,52,31.7,0.00,0,1.9,723.0,1
2024-08-10T17:00,28.3,50,30.8,0.00,0,2.1,607.0,1
2024-08-10T18:00,28.1,48,30.2,0.00,0,0.8,458.0,1
2024-08-10T19:00,27.3,57,29.7,0.00,0,3.0,292.0,1
2024-08-10T20:00,26.3,60,28.7,0.00,0,3.6,130.0,1
2024-08-10T21:00,25.9,58,28.1,0.00,0,2.2,17.0,0
2024-08-10T22:00,24.3,71,26.7,0.00,0,5.5,0.0,0
2024-08-10T23:00,23.1,79,25.8,0.00,0,5.5,0.0,0
2024-08-11T00:00,19.8,91,21.7,0.00,0,7.6,0.0,0
2024-08-11T01:00,19.4,91,21.3,0.00,0,6.8,0.0,0
2024-08-11T02:00,18.9,93,20.7,0.00,0,6.5,0.0,0
2024-08-11T03:00,19.6,91,22.0,0.00,0,4.3,0.0,0
2024-08-11T04:00,18.4,98,20.7,0.00,0,4.7,0.0,0
2024-08-11T05:00,17.4,99,19.2,0.00,0,5.4,0.0,0
2024-08-11T06:00,18.0,98,20.1,0.00,0,4.3,0.0,0
2024-08-11T07:00,18.4,97,20.7,0.00,0,4.3,14.0,1
2024-08-11T08:00,19.9,91,22.3,0.00,0,4.0,121.0,1
2024-08-11T09:00,21.6,83,24.2,0.00,0,3.3,282.0,1
2024-08-11T10:00,23.4,77,26.2,0.00,0,3.6,448.0,1
2024-08-11T11:00,25.0,72,28.2,0.00,0,5.1,597.0,1
2024-08-11T12:00,26.6,67,30.4,0.00,0,7.1,714.0,1
2024-08-11T13:00,28.3,61,32.8,0.00,23,6.1,788.0,1
2024-08-11T14:00,29.5,57,34.2,0.00,26,5.6,816.0,1
2024-08-11T15:00,30.4,52,34.4,0.00,28,6.7,767.0,1
2024-08-11T16:00,30.5,51,33.4,0.00,32,7.5,626.0,1
2024-08-11T17:00,30.5,52,33.0,0.00,32,6.8,519.0,1
2024-08-11T18:00,29.8,56,32.8,0.00,32,6.2,351.0,1
2024-08-11T19:00,28.9,65,33.0,0.00,27,4.7,239.0,1
2024-08-11T20:00,26.9,77,31.4,0.00,29,4.9,114.0,1
2024-08-11T21:00,26.6,71,30.3,0.00,31,4.7,14.0,0
2024-08-11T22:00,23.5,85,27.0,0.00,28,5.2,0.0,0
2024-08-11T23:00,22.5,88,25.7,0.00,8,5.8,0.0,0
2024-08-12T00:00,23.7,81,27.1,0.00,5,3.9,0.0,0
2024-08-12T01:00,21.2,91,24.2,0.00,14,5.1,0.0,0
2024-08-12T02:00,20.4,93,23.1,0.00,19,5.4,0.0,0
2024-08-12T03:00,19.5,92,21.6,0.00,22,5.7,0.0,0
2024-08-12T04:00,19.2,94,21.5,0.00,30,4.3,0.0,0
2024-08-12T05:00,18.9,96,21.2,0.00,30,5.4,0.0,0
2024-08-12T06:00,18.7,100,21.4,0.00,29,4.1,0.0,0
2024-08-12T07:00,20.1,100,23.7,0.00,100,2.4,12.0,1
2024-08-12T08:00,21.8,91,25.4,0.00,17,2.5,112.0,1
2024-08-12T09:00,23.9,81,27.8,0.00,6,1.5,260.0,1
2024-08-12T10:00,25.4,71,28.7,0.00,1,3.1,432.0,1
2024-08-12T11:00,26.7,67,30.7,0.00,3,0.4,585.0,1
2024-08-12T12:00,27.9,65,32.9,0.00,7,2.4,708.0,1
2024-08-12T13:00,29.1,61,34.7,0.00,12,0.8,764.0,1
2024-08-12T14:00,29.9,56,35.0,0.00,16,1.8,768.0,1
2024-08-12T15:00,31.6,47,34.6,0.00,31,5.8,631.0,1
2024-08-12T16:00,29.2,54,31.4,0.60,39,7.0,548.0,1
2024-08-12T17:00,27.6,63,30.6,0.00,32,5.7,205.0,1
2024-08-12T18:00,28.0,61,30.9,0.00,31,6.2,293.0,1
2024-08-12T19:00,27.4,67,31.0,0.00,30,3.6,253.0,1
2024-08-12T20:00,25.6,82,30.1,0.00,21,3.6,99.0,1
2024-08-12T21:00,25.8,69,29.0,0.00,1,3.5,14.0,0
2024-08-12T22:00,24.1,78,27.2,0.00,0,5.6,0.0,0
2024-08-12T23:00,22.8,85,25.7,0.00,4,6.8,0.0,0
2024-08-13T00:00,23.3,84,26.5,0.00,0,6.1,0.0,0
2024-08-13T01:00,24.1,83,27.8,0.00,0,4.0,0.0,0
2024-08-13T02:00,23.2,88,27.4,0.00,0,1.3,0.0,0
2024-08-13T03:00,20.6,91,23.3,0.00,90,4.3,0.0,0
2024-08-13T04:00,19.8,96,22.5,0.10,14,5.0,0.0,0
2024-08-13T05:00,18.1,99,20.4,0.00,13,4.6,0.0,0
2024-08-13T06:00,18.8,99,21.3,0.00,70,4.4,0.0,0
2024-08-13T07:00,19.1,100,22.2,0.00,100,2.2,7.0,1
2024-08-13T08:00,20.5,96,24.0,0.00,3,2.4,84.0,1
2024-08-13T09:00,22.7,84,26.3,0.00,0,1.3,271.0,1
2024-08-13T10:00,24.5,72,27.5,0.00,2,2.9,444.0,1
2024-08-13T11:00,26.1,62,29.2,0.00,5,2.2,596.0,1
2024-08-13T12:00,27.7,56,31.5,0.00,5,1.8,712.0,1
2024-08-13T13:00,29.1,50,33.5,0.00,4,0.4,787.0,1
2024-08-13T14:00,30.0,45,33.9,0.00,6,1.6,817.0,1
2024-08-13T15:00,29.6,51,33.6,0.00,3,3.8,786.0,1
2024-08-13T16:00,30.1,48,33.1,0.00,2,5.7,713.0,1
2024-08-13T17:00,30.5,43,32.7,0.00,4,3.1,590.0,1
2024-08-13T18:00,30.6,41,32.5,0.00,7,0.4,434.0,1
2024-08-13T19:00,30.1,44,32.0,0.00,7,2.9,272.0,1
2024-08-13T20:00,28.7,51,30.9,0.00,3,3.8,116.0,1
2024-08-13T21:00,27.5,57,29.6,0.00,2,5.8,13.0,0
2024-08-13T22:00,25.3,69,27.9,0.00,1,6.4,0.0,0
2024-08-13T23:00,25.2,73,28.7,0.00,2,2.3,0.0,0
2024-08-14T00:00,21.5,90,24.2,0.00,17,7.4,0.0,0
2024-08-14T01:00,21.8,90,24.9,0.00,29,5.1,0.0,0
2024-08-14T02:00,21.6,74,21.6,0.00,32,16.1,0.0,0
2024-08-14T03:00,21.1,73,21.1,0.00,0,14.7,0.0,0
2024-08-14T04:00,20.4,72,20.6,0.00,0,10.6,0.0,0
2024-08-14T05:00,18.3,89,19.6,0.00,18,6.0,0.0,0
2024-08-14T06:00,18.7,92,20.7,0.00,29,4.7,0.0,0
2024-08-14T07:00,20.6,88,23.4,0.00,36,2.6,10.0,1
2024-08-14T08:00,21.2,80,23.6,0.00,3,2.3,93.0,1
2024-08-14T09:00,22.7,69,24.4,0.00,3,4.0,269.0,1
2024-08-14T10:00,24.0,66,26.0,0.00,0,3.6,434.0,1
2024-08-14T11:00,25.1,63,27.6,0.00,0,2.8,588.0,1
2024-08-14T12:00,26.1,59,29.1,0.00,2,4.0,707.0,1
2024-08-14T13:00,27.0,54,30.5,0.00,14,3.3,779.0,1
2024-08-14T14:00,27.7,52,30.7,0.00,26,5.5,758.0,1
2024-08-14T15:00,26.6,54,27.7,0.00,66,10.4,608.0,1
2024-08-14T16:00,25.7,59,27.3,0.40,63,6.5,319.0,1
2024-08-14T17:00,25.4,64,27.5,0.30,15,6.1,395.0,1
2024-08-14T18:00,25.4,65,27.6,0.00,32,5.9,385.0,1
2024-08-14T19:00,24.4,71,26.5,0.00,59,8.2,174.0,1
2024-08-14T20:00,23.4,78,26.4,0.10,9,4.3,72.0,1
2024-08-14T21:00,21.8,86,24.6,0.10,28,4.9,8.0,0
2024-08-14T22:00,22.1,85,25.0,0.00,46,4.0,0.0,0
2024-08-14T23:00,21.5,90,24.8,0.00,30,3.4,0.0,0
2024-08-15T00:00,20.9,95,24.5,0.00,22,2.1,0.0,0
2024-08-15T01:00,20.2,100,23.7,0.00,100,2.7,0.0,0
2024-08-15T02:00,18.8,100,21.1,0.00,100,6.2,0.0,0
2024-08-15T03:00,18.4,93,20.6,0.00,11,3.2,0.0,0
2024-08-15T04:00,16.8,98,18.4,0.00,22,4.7,0.0,0
2024-08-15T05:00,18.2,100,20.8,0.00,94,3.4,0.0,0
2024-08-15T06:00,18.2,100,20.7,0.00,89,3.1,0.0,0
2024-08-15T07:00,18.0,100,20.6,0.00,89,1.8,10.0,1
2024-08-15T08:00,18.7,97,21.6,0.00,92,1.1,99.0,1
2024-08-15T09:00,20.0,93,23.1,0.00,46,1.1,236.0,1
2024-08-15T10:00,21.6,83,24.4,0.00,90,1.8,409.0,1
2024-08-15T11:00,23.3,73,25.9,0.00,32,2.6,533.0,1
2024-08-15T12:00,24.3,71,27.8,0.00,32,3.7,668.0,1
2024-08-15T13:00,25.6,68,29.6,0.00,26,5.2,757.0,1
2024-08-15T14:00,26.8,64,31.6,0.00,12,3.3,804.0,1
2024-08-15T15:00,27.6,58,31.7,0.00,7,3.9,777.0,1
2024-08-15T16:00,28.0,57,32.0,0.00,18,1.1,684.0,1
2024-08-15T17:00,28.3,56,31.6,0.00,14,0.8,582.0,1
2024-08-15T18:00,28.2,55,31.1,0.00,18,0.8,404.0,1
2024-08-15T19:00,27.4,61,30.4,0.00,13,3.2,255.0,1
2024-08-15T20:00,25.4,75,29.0,0.00,6,4.3,100.0,1
2024-08-15T21:00,23.6,81,26.6,0.00,3,6.3,9.0,0
2024-08-15T22:00,22.6,87,25.7,0.00,10,5.8,0.0,0
2024-08-15T23:00,22.0,87,24.9,0.00,27,5.9,0.0,0
2024-08-16T00:00,21.2,92,24.2,0.00,19,5.5,0.0,0
2024-08-16T01:00,20.7,96,23.8,0.00,12,5.4,0.0,0
2024-08-16T02:00,20.3,98,23.5,0.00,20,5.4,0.0,0
2024-08-16T03:00,19.9,95,22.6,0.00,7,4.7,0.0,0
2024-08-16T04:00,19.3,98,22.1,0.00,23,4.3,0.0,0
2024-08-16T05:00,19.5,96,22.2,2.20,26,4.7,0.0,0
2024-08-16T06:00,19.1,95,21.3,0.20,58,6.2,0.0,0
2024-08-16T07:00,19.2,94,22.0,0.20,30,2.0,6.0,1
2024-08-16T08:00,19.7,91,22.6,0.10,14,1.1,80.0,1
2024-08-16T09:00,20.5,89,23.3,0.00,7,2.9,196.0,1
2024-08-16T10:00,21.7,82,24.5,0.00,1,2.4,407.0,1
2024-08-16T11:00,23.0,74,25.6,0.00,54,2.3,495.0,1
2024-08-16T12:00,23.9,71,26.7,0.00,90,1.8,442.0,1
2024-08-16T13:00,24.5,69,27.5,0.00,89,1.0,364.0,1
2024-08-16T14:00,25.6,65,28.6,0.00,92,1.3,472.0,1
2024-08-16T15:00,27.7,57,31.2,0.00,21,3.8,711.0,1
2024-08-16T16:00,27.8,57,30.4,0.00,20,4.9,579.0,1
2024-08-16T17:00,27.8,56,30.3,0.00,13,3.1,506.0,1
2024-08-16T18:00,26.9,57,29.1,0.10,28,4.8,373.0,1
2024-08-16T19:00,26.3,64,28.9,0.00,20,5.4,211.0,1
2024-08-16T20:00,24.7,80,28.4,0.20,32,4.3,98.0,1
2024-08-16T21:00,24.1,76,27.3,0.00,27,3.6,7.0,0
2024-08-16T22:00,22.2,88,25.4,0.00,13,5.0,0.0,0
2024-08-16T23:00,21.7,87,24.6,0.00,30,5.2,0.0,0
2024-08-17T00:00,20.8,87,23.2,0.00,22,5.2,0.0,0
2024-08-17T01:00,20.4,88,22.6,0.00,9,5.8,0.0,0
2024-08-17T02:00,19.9,87,21.8,0.00,38,6.3,0.0,0
2024-08-17T03:00,20.4,85,22.4,0.10,89,5.1,0.0,0
2024-08-17T04:00,21.1,77,22.6,0.20,84,6.1,0.0,0
2024-08-17T05:00,19.4,89,21.2,0.90,41,5.8,0.0,0
2024-08-17T06:00,20.6,77,22.4,0.50,33,2.9,0.0,0
2024-08-17T07:00,20.7,77,22.7,0.00,72,1.5,6.0,1
2024-08-17T08:00,20.7,80,23.1,0.00,76,1.1,58.0,1
2024-08-17T09:00,21.2,81,23.7,0.00,55,2.5,154.0,1
2024-08-17T10:00,22.2,76,24.6,0.00,32,2.9,277.0,1
2024-08-17T11:00,23.5,70,25.9,0.00,8,3.1,494.0,1
2024-08-17T12:00,24.8,64,27.9,0.00,6,2.3,651.0,1
2024-08-17T13:00,25.9,62,29.8,0.00,14,1.6,738.0,1
2024-08-17T14:00,26.4,60,30.4,0.00,18,0.4,723.0,1
2024-08-17T15:00,22.0,81,24.8,0.10,80,2.5,217.0,1
2024-08-17T16:00,22.7,78,25.5,0.00,81,2.4,292.0,1
