,weekday,minutes_since_midnight,apparent_temperature (°C),precipitation (mm),cloud_cover (%),shap weekday,shap minutes_since_midnight,shap apparent_temperature,shap precipitation,shap cloud_cover
2310,1.0,385.0,-2.5653334,0.0,100.0,13.816247677147409,9.177958193262413,10.53949931416909,-0.35663820163409143,7.887097138206164
2311,4.0,867.0,10.477805,0.09205556,95.8575,-2.9814840452671163,38.46420392644405,-1.1102487779458374,-0.21472065873941437,1.1291691087881688
2312,5.0,1012.0,9.012389,0.0,100.0,-4.292597963809975,59.31186258633933,0.3062700033187853,-0.42008900066217025,8.98467674791813
2313,2.0,143.0,3.7585557,0.0,100.0,-0.380697437425475,-73.23506605694693,-0.03698899577061132,0.022521739403406738,3.2617953273653972
2314,0.0,803.0,19.351667,0.0,60.633335,4.97392810583114,42.812620911598216,-4.067003323634469,-0.01484353860218901,-0.8557403655846954
2315,4.0,135.0,3.82625,0.0,43.2,-1.4676826943953678,-65.62806643267473,0.7582643983761432,-0.09798764785131064,-2.118056449691455
2316,6.0,1024.0,19.050833,0.0,34.556946,-5.76988422973951,53.425942577878644,-8.201803346316021,-0.3739523121118582,-5.95314265791575
2317,0.0,839.0,25.3995,0.0,31.997223,6.783469264249,40.86480448130767,-11.272070469419168,0.043972801804538886,-1.429055780033269
2318,2.0,954.0,2.519389,0.70969445,100.0,0.06230972184734895,51.75202402704954,4.773144480824473,0.994489994784197,4.717577976723514
2319,2.0,1350.0,21.754084,0.0,35.011665,3.878440080444019,-29.90777980510395,6.606864259600635,0.4431314386526708,-7.8167556769053155
2320,6.0,1297.0,16.992916,0.0,23.620832,-12.504775471528372,-27.464498390793803,-2.0085513035853744,0.08935511505603522,-6.280947370966276
2321,6.0,353.0,-0.2315,0.28858334,100.0,-5.087660324553651,-58.2239492094318,3.5886068008542042,0.12691009990374313,-0.24167310096820227
2322,5.0,576.0,12.084583,0.0,28.804167,1.4105295963287432,47.24657227170468,-1.9308656560182602,-0.3375797183116296,-1.9814900532166189
2323,5.0,1278.0,-0.015166666,0.0,56.943054,-10.88443930081528,-27.878038464705153,-1.5689517519076681,0.1131950973272291,-4.103362719734509
2324,5.0,471.0,0.1711111,0.0,87.12222,-7.297887220025089,17.418187425692874,3.937383362611131,-0.6202168016036356,-2.3044626186688766
2325,6.0,755.0,7.73925,0.0,100.0,3.814460434953352,61.53494203472138,0.9443553561369535,-0.49227095222473505,6.386105592290555
2326,1.0,493.0,2.5055,0.15433334,49.606667,4.241841278294739,26.937881098210816,3.242259460508821,0.047953584214049716,0.26247973752021236
2327,5.0,785.0,26.261333,0.0,85.52,-1.3205747277736553,41.2167891193231,-14.57044005723796,-0.3141791815757773,-0.6782812513113012
2328,5.0,1348.0,6.5758333,0.1,61.393333,-8.925132382909467,-45.07823487460613,-0.5664401378234238,0.10384771108627433,-2.07993402540684
2329,3.0,965.0,4.3185554,0.18144445,100.0,-0.7111985999544501,52.28644949404398,3.7304772900342904,0.03920695928732165,5.51424240547418
2330,4.0,1132.0,6.254667,0.1,91.0,-9.092070172468791,44.72769617076716,1.9745347739855568,0.03173231438795909,4.566176674127579
2331,6.0,876.0,4.5203333,0.039833333,96.415,-0.5310827062130095,49.19305575136343,3.7696724357605063,-0.48712467805544746,-0.04562462604045869
2332,6.0,127.0,1.9295833,0.0,55.320835,-2.0490666807492595,-64.10355762926739,2.3573052188952746,-0.1451504624684654,-0.7672879599332809
2333,2.0,1018.0,8.997778,0.0,89.977776,2.184721372346086,64.34567677976689,0.409823848028966,-0.27285202670097375,8.933522052983442
2334,1.0,52.0,3.71075,0.0,45.1,1.766238813718159,-68.53062529164553,0.8996750338077524,0.05320025942722362,-0.18768967676162696
2335,4.0,801.0,18.251223,0.0,8.254444,-5.3748620747526665,41.14631053735813,-8.680844778517892,-0.14160778045654254,-8.06706750025352
2336,5.0,105.0,5.812,0.0,34.28,-2.2582820200125475,-62.92961769394079,0.9536543119748382,-0.11052993686994128,-1.2238863914410272
2337,6.0,61.0,12.189584,0.89166665,89.083336,-3.2560120677153375,-63.133912145813326,-0.32218625219662966,0.6763767390251165,0.4514145714839284
2338,2.0,82.0,3.0736666,0.5736667,100.0,-0.28142488777638874,-72.8225866430998,0.8731390326221744,0.020455216070013993,3.8799066253503165
2339,1.0,796.0,5.9961944,0.1,93.68166,-1.0156799132426713,39.72280782830718,0.9185616346399019,-0.06253083654244485,-1.4789903195500407
2340,2.0,325.0,15.868417,0.0,99.14833,0.8176204260935442,-70.41514915702243,0.7475792224208542,0.1659713416794948,0.6865742662052314
2341,3.0,520.0,-0.59533334,0.0,90.325554,4.284523272951452,30.091907393574715,2.7927856709957077,-0.26171137249469956,-1.0527295767863616
2342,1.0,4.0,6.5415554,0.0,82.27417,0.8018625856240611,-69.89328148148459,0.29755132762591074,0.04714462665716823,0.21630212086439027
2343,2.0,1231.0,15.128333,0.10333333,84.71667,4.336525986353562,3.7667623225450555,4.003209566434224,0.239826556205748,-8.170160798668864
2344,3.0,42.0,-4.3701944,0.0,13.635,-0.8861911228100521,-65.83037286567688,2.2601676384806617,-0.08881488202016063,-1.3008385941187561
2345,4.0,930.0,19.354584,0.0,57.672222,-3.8698831695516915,45.193820722679284,-5.428936400036024,-0.28779445620378485,0.8545251732865955
2346,1.0,1266.0,5.0411944,0.0,62.280834,7.318946248511443,-11.239140456199657,-2.191197622597227,0.4631162209510755,-6.682751462141674
2347,5.0,923.0,14.832,0.0,7.34,-4.840974327524499,45.297322333852456,-5.549922680457438,-0.3200912579894135,-7.27863967329264
2348,4.0,70.0,-0.9834722,0.2666111,98.33056,0.025291213353467512,-68.58141133689881,3.536440669457118,0.0843152925968167,4.566144817829128
2349,3.0,1137.0,12.4855,0.0,86.2375,-1.755014400243768,34.508090722997984,-0.04273034707705259,0.3600323443015383,-7.844852504491808
2350,4.0,582.0,18.3,0.27783334,97.62889,4.541791305363187,38.915286490440366,-3.2922221809426926,0.19333125285307462,1.3147419018745445
2351,6.0,302.0,3.5706666,0.0,39.246666,-2.5573953734238906,-64.73591647956769,1.6474843178788827,-0.12549565115571149,-1.3734295951227355
2352,5.0,545.0,-1.6905833,0.0,32.821667,-0.15901469711464777,37.66127535816034,4.404415598273272,-0.28249565406641075,-3.8943823288281774
2353,4.0,1122.0,10.603,0.319,39.67,-8.541321238875383,34.093731289505946,-1.3185677917798428,-0.024565733671185086,-15.666535743872327
2354,1.0,334.0,14.4135,0.0,0.0,4.471247133056325,-54.96985093023381,-1.8335362137456754,0.5106668770213907,-4.291231183667978
2355,4.0,151.0,19.042833,0.0,28.76111,-0.9413790949384371,-62.00251827857894,-0.8556610453327487,0.026103203574812106,-2.0731510798335084
2356,5.0,909.0,23.6525,0.0,29.841667,-5.482846539000697,42.80473152122893,-12.615381777763377,-0.32428104219834797,-2.549114254494509
2357,2.0,52.0,19.984,0.0,6.417778,0.6237172179420867,-62.2064959849914,-2.196087322731819,0.06446975241104358,-3.4048153768976537
2358,2.0,1255.0,10.778639,0.0,30.0,3.4798363567987884,-7.696092262506487,-0.9954584410190583,0.43773267920812,-11.649158898830418
2359,1.0,562.0,16.451,0.037583333,53.0,2.0746217931707758,30.50385113928715,-0.8088937815626482,0.10524473293622316,-0.6836913788914711
2360,4.0,27.0,9.571111,0.34577778,100.0,-0.7926670578718138,-70.1160465720892,0.11100407822926783,0.1269196744163832,4.083962558646996
2361,5.0,1318.0,0.89730555,0.2946111,82.40722,-9.258993058244377,-42.70288462940852,-3.208111446936933,-0.06685552223523672,-3.3405813404321685
2362,3.0,1012.0,9.838417,0.0,100.0,-0.40107937163118024,57.84287166450423,-0.25437653746207456,-0.3494441437323905,9.149791752636435
2363,0.0,67.0,14.7625,0.025,89.5,1.7248774902622,-70.72978755423428,0.07168904111782215,0.06144172470768172,0.5191233700116467
2364,0.0,648.0,-0.05666667,0.080416664,100.0,-2.402155140499266,40.757996689170604,1.3940638115406059,-0.009070582995815979,3.8118699933489144
2365,6.0,370.0,12.173611,0.08263889,66.6875,-15.857714398801322,-32.4019057250023,-1.470323397815233,0.08431746949752172,0.5504044921199465
2366,1.0,996.0,4.4406667,0.0,79.959724,3.284124557058023,60.132775706827644,2.5159370886087524,-0.03691106788317722,2.4536382271647463
2367,6.0,993.0,22.42361,0.0,26.502777,-6.187962231993664,50.0315269683202,-12.243620204488444,-0.337209240357085,-5.524575198650359
2368,0.0,548.0,13.80325,0.25575,85.9025,2.423145665367448,30.72329310123125,-0.18716825610399113,-0.0922125093738213,2.491616007725395
2369,4.0,1372.0,5.5432777,0.0,90.87945,-3.276587654709804,-52.32357953107358,-0.9052317446072897,0.24706921263535842,0.4250100132226957
2370,6.0,549.0,14.872472,0.0,43.83,-16.30445730745794,23.56278157830238,-5.384298985600473,-0.5255452221632018,-5.965292809605602
2371,6.0,94.0,3.3531666,0.0,68.312225,-2.5508293057680174,-65.06708433361848,1.0049006200631423,-0.1492836691141175,-0.4714455891847602
2372,2.0,920.0,16.964445,0.0,33.555557,0.9523131920099068,43.93908245267472,-3.883659988025829,-0.08692213563124884,-3.161558152317999
2373,2.0,302.0,-0.8045833,1.2183334,100.0,-0.6707140137255152,-75.54008336827158,1.2201297905047737,-0.6431882829467459,4.184280886550745
2374,5.0,1056.0,17.48125,0.0,12.833333,-8.475689468006308,45.649554070810474,-8.503552811662356,-0.14660388580958506,-13.62392671875159
2375,4.0,527.0,3.9415555,0.0,93.41556,6.590903495927657,33.103634588102494,2.738958938300607,-0.2348843659162525,0.5321621825099054
2376,0.0,726.0,3.3618333,0.58969444,99.38167,-1.2121607907911045,48.363690347790715,1.3589678232570384,-0.04631618765990497,5.877296160976095
2377,3.0,127.0,-2.5990834,0.0,36.550835,-0.8512082338730576,-66.1461583412091,0.06285359895228915,-0.0046785257657377954,-3.5375908605655053
2378,6.0,234.0,-4.4347777,0.0,0.0,-2.5255184606015835,-58.20439749482274,1.0032460383276112,-0.20694041995207701,-4.95722188922763
2379,4.0,700.0,21.667889,2.1724443,82.36667,-0.6029656871557343,48.43398172796767,-9.4961504851679,3.5260542419155403,-1.043879394670327
2380,2.0,433.0,-1.6353333,0.0,86.66167,10.354560346245766,26.150855055292443,4.800808117429413,0.21217463954289117,-3.6415661906798693
2381,2.0,634.0,0.676,0.0,31.84,-3.3668096176385696,44.99537796153625,3.2806260695457423,-0.16710490679740886,-2.3263934030731557
2382,5.0,1412.0,-3.345611,0.0,11.578333,-5.757959693868948,-61.60292279481887,-2.6700205689668657,0.14405902693668882,5.268434356550376
2383,3.0,765.0,15.039166,4.1324167,100.0,-2.690980494936298,53.11428042886654,-2.066155213832859,3.4219108227690054,9.848325741370518
2384,1.0,374.0,9.9,0.4,100.0,9.974142427027228,-14.358657731831077,2.9336954709688876,0.3091115818222363,4.322373227655886
2385,5.0,188.0,-3.2157779,0.0,57.23722,-1.2273244767785076,-62.554886581043405,1.8345773786902377,-0.05118875308831905,-1.1845524900555615
2386,4.0,746.0,9.824555,0.8508889,100.0,-1.7203967641194637,50.72714211837451,0.49977832571665726,1.6513672475616126,8.439789123793439
2387,4.0,1072.0,7.4567223,0.1,90.87945,-5.037881231784848,61.25421720894179,1.1269853265285397,-0.10960476545491771,9.22623005362352
2388,3.0,400.0,14.602167,0.0,56.724445,7.037167149146397,10.149502856294301,-0.5095791719754583,0.5691050441662444,-4.836092120250065
2389,6.0,488.0,-4.4071665,0.0,75.61667,-20.05631064935526,13.83651283538341,3.5988507914145735,-0.5473026105165499,-0.27031756901740867
2390,4.0,799.0,18.221666,0.0,7.2833333,-5.360039887567378,41.04347294038532,-9.009756573875748,-0.1423812987804416,-8.776686112721764
2391,1.0,1277.0,5.2816944,0.0,66.16583,7.226282455205913,-15.783475034157433,-2.2340617234706914,0.4594929254849722,-4.606920266071957
2392,2.0,768.0,21.03025,0.1,33.71528,-1.6325649152994117,43.55714033873878,-5.33018048950036,-0.00216493276754548,-1.0912906725009268
2393,2.0,460.0,0.2,0.1,100.0,7.548925114095193,29.752205966929605,4.5346305625836125,0.31746542654435084,8.692232827365398
2394,2.0,1121.0,15.516,0.09466667,72.155556,3.741985732118305,42.81251781245072,4.332666976054512,0.07275857925415252,-6.555699976285295
2395,4.0,448.0,4.4675,0.0,36.715,0.33459113685288244,19.036919268051786,3.350640328208603,-0.17291769973437265,-10.616462344845132
2396,4.0,335.0,3.8596945,0.0,85.55111,-0.8220813477635325,-61.20381380467117,1.6003773964345465,0.00017844919363385614,1.6005149330844448
2397,0.0,236.0,-4.6940556,0.0,100.0,0.49954760464032155,-74.45520547119776,1.9932136297424652,0.139001282076042,4.197484948356947
2398,0.0,928.0,19.5045,0.0,24.1175,5.463162913183384,45.43502276605368,-5.052342604140439,-0.0016568955183036138,-4.615639123857024
2399,2.0,440.0,3.1346111,0.0,100.0,10.44660448300839,33.939725834707424,3.5163728806177716,0.5501241201957012,12.002160166879499
2400,4.0,402.0,0.5568333,0.0,89.284164,1.718007882893101,14.291925647715725,5.500550652603311,-0.6069467044274033,6.249943964143598
2401,3.0,1039.0,9.474167,0.0,100.0,-0.3832224524418457,62.0670075759888,0.11614013389747146,-0.3461375280618695,12.115732226729396
2402,3.0,1163.0,3.5795,0.0,100.0,-1.2559494910439106,57.91258468550443,4.181398986399178,-0.06097931512196819,28.795318483928835
2403,4.0,930.0,8.400556,0.0,91.495834,-2.1539992026090626,50.43438710693518,0.705530591845517,-0.413083233396216,4.961635254859925
2404,3.0,725.0,11.66,0.0,82.0,-4.096682382027289,41.44609586536885,-0.9573286972443236,-0.4083674748738635,-3.9994253214200333
2405,1.0,1374.0,0.72855556,0.0,2.1977777,3.650208371917394,-43.93745416130623,1.6059068711996032,0.32395702306429053,2.005604777872562
2406,2.0,1028.0,6.108667,0.0,5.64,0.9758675945003965,52.021458601077384,2.9755600866874072,-0.10735307095448299,-10.922127146800362
2407,0.0,270.0,14.848917,0.0,88.5975,1.5925010892252232,-71.66424830958246,0.6501003284752342,0.1375798371434196,0.14467273091276356
2408,0.0,697.0,21.336555,0.0,25.812222,2.036079547584059,45.965987278501196,-6.164943073709812,0.07212941277026674,-2.4221154111822485
2409,5.0,620.0,13.847222,0.06611111,39.961113,3.3282320455710437,55.09655976871651,-1.0337526410818159,-0.04229979336261991,-4.809424196680389
2410,6.0,593.0,10.177,0.0,83.25,-9.927891634583474,43.69097567391397,-0.8897894351482423,-0.5438385018507672,2.2624027209679305
2411,6.0,447.0,-2.8702223,0.0,86.54056,-23.55046613182624,2.3389672876795107,2.4875256382823014,-0.45692474242051606,-1.8257120089332297
2412,6.0,1184.0,19.883556,0.0,75.524445,-14.154448605457947,23.85015202573936,-1.6590548386971131,-0.5621342836618446,-3.5516084165175714
2413,0.0,847.0,6.544,0.0,85.32,3.8814117783705413,44.54114742044607,1.7078908129930386,-0.19494536256790385,0.8128635734717009
2414,3.0,357.0,-2.0655,0.0,99.655,1.3671335242788132,-51.73779493465027,4.308051575879253,-0.15510453267892377,-5.765521032551925
2415,0.0,339.0,6.9073334,0.0,2.3455555,2.0394306411147003,-57.60529519480467,1.6250952042440567,0.21288102028767186,-0.19087296472986726
2416,3.0,840.0,6.97875,0.0,17.2125,-3.9953645511468405,43.57060839305322,1.5958012374242148,-0.18723045498132507,-1.3591341457764297
2417,4.0,1147.0,6.33975,0.7205,100.0,-5.492234119057638,57.81051320763431,2.285890333871051,0.5424241052269982,28.074202063202858
2418,0.0,689.0,14.888889,1.2479167,100.0,-1.9368019155065266,47.43191032157342,0.2987198355396603,-1.651269519170126,6.523762991487985
2419,4.0,1313.0,17.23625,0.0,5.965,-5.178335051000108,-27.915962053596974,-1.1683738003770516,0.2989091977874443,-6.578027388215065
2420,3.0,706.0,12.370277,0.1,89.22972,-3.830475737214117,47.36369912628334,0.46395250741641636,-0.10012123978137932,1.7946271646420136
2421,5.0,693.0,20.455,0.1,80.42,2.0641367641687296,52.09164037998519,-5.170252563595769,-0.0949228493769958,-2.6275927003622086
2422,4.0,1381.0,9.403833,1.2961667,100.0,-3.4169202503363216,-57.27456522353491,-0.039125457982220446,-2.3462679046193755,4.595617542584736
2423,5.0,646.0,4.4744444,0.0,51.64389,2.92721080001197,54.29363418833413,2.5125950693686745,-0.2655535549322714,-6.898969268838558
2424,4.0,941.0,18.898222,0.13772222,58.8025,-3.87021125944457,46.14816609410444,-5.054429709434518,-0.04271032126744734,0.4806012092828724
2425,3.0,208.0,-0.23269445,0.0,68.56306,-0.998439714590706,-68.32488187023004,0.7183663299878451,-0.002432838956516914,-1.3951582571665457
2426,6.0,677.0,1.014,0.1,92.435,4.481821092247946,63.37266778258485,4.53870522189141,-0.14769577892621344,2.9153149732748607
2427,5.0,934.0,9.796833,0.0,81.043335,-5.50314980518818,56.188097041726124,-0.9944675017595257,-0.5001423972050381,4.617082398811981
2428,4.0,1432.0,7.23925,0.0,10.803333,-4.135188197016728,-58.72098506164553,0.7611950762867936,0.206695032298565,-0.7152120114564902
2429,0.0,309.0,13.735556,0.4328889,100.0,1.274417025541272,-74.45527267178396,0.61810620180766,-0.3705789608558052,3.7370855554640285
2430,6.0,1170.0,5.8331943,0.0,71.88611,-1.0287155603170461,29.18503667604922,1.6692866340478334,-0.5264051567316042,-10.1877133376201
2431,3.0,558.0,1.0215555,0.20966667,32.397778,2.330770930409429,39.84335181391239,3.7303922823667506,0.10690461234251947,-1.3219961184660614
2432,3.0,911.0,7.6515555,0.0,90.705,-0.6868965887228757,47.80854939289888,1.3255433639685363,-0.3907735464175546,4.225041914463045
2433,4.0,913.0,5.553889,0.0,52.919445,-3.7070129508575356,49.36753293506303,2.201624810417493,-0.33451256938775886,-1.3646216685374548
2434,6.0,884.0,21.54375,0.0,57.2125,-4.922984389185892,46.43798642683031,-10.804945327758778,-0.4754114430348113,0.0041099187533042425
2435,3.0,384.0,4.1364446,0.0,40.491943,6.878567136843994,1.140734738628066,5.048381634672481,0.18189490131536123,-4.577267622828487
2436,3.0,143.0,11.21025,0.0,46.2425,-0.6091713724931189,-65.04644280318419,0.3275609294176123,-0.0033045655886327907,-1.6533591209252698
2437,0.0,417.0,14.15775,0.0,89.04694,10.243188843290028,19.355532421429945,3.1794326442082643,0.7346968181530618,3.5345134673118594
2438,1.0,711.0,0.45119444,0.1,100.0,-3.786838900884039,44.524217849830784,1.3668330906430874,-0.05086362187067239,5.555249297181767
2439,4.0,709.0,5.7143054,0.1828611,85.80028,-1.211209214766825,49.59428528026739,1.7837642367283557,0.111847666263583,-2.173325116872792
2440,0.0,1113.0,1.3245555,0.1,100.0,5.230733845432594,70.27051407466334,4.000618905623762,-0.06733097434043245,21.82141598949831
2441,6.0,173.0,7.817,0.0,94.44666,-3.603000487724943,-64.49437051598233,-0.15616034690538605,-0.15416587118307845,1.2707366748253497
2442,1.0,779.0,3.6990278,0.09986111,100.0,-1.839964104930564,43.271558472871774,1.0939156985878946,-0.01580072297652535,5.089229557871818
2443,5.0,1036.0,14.254389,0.34561113,90.72806,-6.947153189102819,60.75000926363469,-6.081810185829789,0.5575033794641495,5.954132919391002
2444,2.0,1336.0,1.9502223,0.0,51.121113,2.1434964731732933,-40.18033950861296,-1.6086820459961935,0.3212307813167543,-2.0279424881537764
2445,3.0,648.0,12.682889,0.0,38.193333,-1.9452626192569884,47.78758697271348,-0.409816944003099,-0.19835440993309295,-4.038046129345892
2446,0.0,666.0,14.159166,0.35416666,98.21667,-0.24649016604821128,46.40059578273693,1.1735520655314122,-0.29028299615780906,5.6432139956355085
2447,4.0,475.0,5.1218333,1.698111,93.509445,7.628678768654664,26.03907307344677,2.7181458588242524,1.1380359650452938,3.4834525010784496
2448,6.0,307.0,3.5033333,0.0,42.108334,-3.0418091123004665,-64.66445256428916,1.6232517494062515,-0.12364755130807836,-1.3488630965550759
